"","Start_Date","End_Date","Company","Lecture","Lecture_Comments","Responsive","Responsive_Comments","Student_Guide","Guide_Comment","Lab_Exercises","Lab_Comments","Classroom","Classroom_Comments","Computer","Computer_Comments","Network","Network_Comments","See_Hear","See_Hear_Comments","Years_Experience","Experience_Comments","IP_or_Telephony_Background","Background_Comments","Had_Knowledge_Skills","Knowledge_Skills_Comments","Metaswitch_Experience","Metaswitch_Exp_Comments","Attended__Appropriate_Time","Appropriate_Time_Comments","Learned_What_I_Needed","Learned_Comment","Recommend_Class","Recommend_Comments","Feedback","Instructor","Location","Course","Technical_Details"
"220","5/18/2016 23:37","5/19/2016 0:00","BTMSL.",40,"Despite this being a bespoke course it was put together well and delivered effectively.",40,"No question went unanswered.",40,"",40,"",40,"",40,"",30,"Some students had connection problems during the course.","Strongly Agree","","Twenty One or More Years","","Telephony","","Disagree","","Less than 3 months","","No","The time gap between the introductory course and this course was appropriate if I had have had exposure to the equipment. Which I hadn't.","Agree","Along with the extensive online information. I think so.","Yes","","Your canteen gets very busy over lunch times.","      Sunny Carter     ","Enfield ","Other (please specify) BT MSL - Exclusive Translations Course."," Agree  "
"221","5/18/2016 22:45","5/18/2016 22:51","BT MSL",40,"",40,"",40,"",40,"",40,"",40,"",40,"","Strongly Agree","","Eleven to Twenty Years","","Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Strongly Agree","","Yes","","An excellent course, tailored to a specific customer. Well designed and expertly delivered by the instructor. ","      Sunny Carter     ","Enfield ","Advanced Translations ","Strongly Agree   "
"222","5/18/2016 22:23","5/18/2016 22:29","BT MSL",40,"",40,"",30,"",30,"",40,"",40,"",40,"","Strongly Agree","","Twenty One or More Years","","Telephony","","Disagree","I really needed to do the overview first and spend a little time looking at our test platform.However,that wasn't possible.","Less than 3 months","","No","I really needed to do the overview first and spend a little time looking at our test platform.However,that wasn't possible.","Agree","","Yes","","","      Sunny Carter     ","Enfield ","Translations (International version) "," Agree  "
"223","5/13/2016 8:37","5/13/2016 8:42","Windstream",40,"",40,"",40,"",30,"",30,"",NA,"My computer",40,"","Strongly Agree","","Twenty One or More Years","","Telephony","","Strongly Agree","","3 to 11 months","","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","Other (please specify) Windstream NOC trainging","Strongly Agree   "
"224","5/13/2016 8:33","5/13/2016 8:44","Windstream",40,"",40,"",40,"",40,"",30,"",30,"",30,"","Agree","","Twenty One or More Years","","Both IP and Telephony","","Agree","","2 to 5 years","","Yes","there is something allways you can learn.... ","Agree","","Yes","","class room experance is alway perfered. ","    Dr. Michael Allen       ","Other (please specify) Windstream NOC Training","Other (please specify) Windstream NOC Training","Strongly Agree   "
"225","5/13/2016 8:34","5/13/2016 8:41","Windstream",40,"",40,"",40,"",40,"",30,"",30,"",30,"","Strongly Agree","","Twenty One or More Years","","Telephony","","Agree","","2 to 5 years","","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","Other (please specify) Windstream NOC Training","Strongly Agree   "
"226","5/13/2016 8:32","5/13/2016 8:40","Windstream Communications",30,"",30,"",30,"",30,"",30,"",30,"",30,"","Agree","","Twenty One or More Years","","Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","Other (please specify) Noc Training"," Agree  "
"227","5/13/2016 8:33","5/13/2016 8:40","windstream",40,"",40,"",40,"",40,"",30,"",10,"",30,"","Agree","","Twenty One or More Years","","Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","Other (please specify) Newton, iowa","CFS / UMG Troubleshooting "," Agree  "
"228","5/13/2016 8:32","5/13/2016 8:39","Windstream",40,"",40,"",30,"",30,"",30,"",30,"",30,"","Agree","","Twenty One or More Years","","Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","Great Instructor","    Dr. Michael Allen       ","Other (please specify) Newton","Other (please specify) Windstream NOC training","Strongly Agree   "
"229","5/13/2016 8:32","5/13/2016 8:37","Windstream",40,"",40,"",30,"",30,"",30,"",30,"",30,"","Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","Other (please specify) Newton IA","Other (please specify) Windstream NOC Training"," Agree  "
"230","5/13/2016 8:32","5/13/2016 8:39","Windstream",40,"Always enjoy Dr. Allen when I get to see him.",40,"",30,"",40,"",30,"",40,"",40,"","Agree","","Six to Ten Years","","Telephony","","Agree","","2 to 5 years","","Yes","","Agree","","Yes","","Always enjoy the lectures by Dr. Allen.  Very in depth in subject matter and good personality for an instructor role.","    Dr. Michael Allen       ","Other (please specify) Newton Iowa","Other (please specify) Windstream NOC Training"," Agree  "
"231","5/13/2016 8:31","5/13/2016 8:37","Windstream",40,"",40,"",40,"",40,"",30,"",30,"",30,"","Strongly Agree","","Twenty One or More Years","","Both IP and Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Strongly Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","Other (please specify) Windstream NOC training","Strongly Agree   "
"232","5/13/2016 8:31","5/13/2016 8:36","Windstream",40,"",40,"",40,"",40,"",30,"",30,"",30,"","Strongly Agree","","Eleven to Twenty Years","","Telephony","","Agree","","Less than 3 months","","Yes","","Strongly Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","Other (please specify) Windstream NOC Training","Strongly Agree   "
"233","5/13/2016 8:31","5/13/2016 8:37","Windstream",40,"",40,"",40,"",40,"",40,"",40,"",40,"","Strongly Agree","","Eleven to Twenty Years","","Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Strongly Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","Other (please specify) Windstream NOC Training","Strongly Agree   "
"234","5/13/2016 7:48","5/13/2016 8:00","Telcel",30,"",30,"",30,"",20,"I think that cad add more exercise and improve it to apply the theory and clarify the concepts ",30,"",30,"",30,"","Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Agree","","3 to 11 months","","Yes","","Agree","","Yes","","Only to improve the labs to practice more the theory","          Carlos Simoni ","Other (please specify) Telcel Carso","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"235","5/13/2016 7:38","5/13/2016 7:50","Telcel",30,"",30,"",30,"",30,"",30,"",20,"",30,"","Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Agree","","3 to 11 months","","Yes","","Agree","","Yes","","","          Carlos Simoni ","Other (please specify) Telcel Plaza Carso, Ciudad de Mexico, Mexico.","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"236","5/13/2016 7:41","5/13/2016 7:46","Radiomovil DIPSA SA de CV",30,"",30,"",30,"",30,"",30,"",30,"",30,"","Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","          Carlos Simoni ","On-site at my Company Location ","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"237","5/13/2016 7:38","5/13/2016 7:51","TELCEL  ",40,"",40,"",40,"",40,"",NA,"",NA,"",NA,"","Strongly Agree","","Eleven to Twenty Years","","Telephony","","Agree","","Less than 3 months","","No","el curso básico no lo he tomado. ","Strongly Agree","","Yes","","no","          Carlos Simoni ","Other (please specify) CD DE MEXICO","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"238","5/13/2016 7:38","5/13/2016 7:49","TELCEL",40,"",40,"",40,"",40,"",30,"",30,"",30,"","Agree","","Eleven to Twenty Years","","IP","","Agree","","3 to 11 months","","Yes","","Agree","","Yes","","","          Carlos Simoni ","Other (please specify) TELCEL, Mexico City.","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"239","5/13/2016 7:38","5/13/2016 7:49","RADIOMOVIL DIPSA SA DE CV  TELCEL",30,"",30,"",30,"",40,"",30,"",40,"",30,"","Agree","","Less than One Year","","IP","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","          Carlos Simoni ","On-site at my Company Location ","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"240","5/13/2016 7:39","5/13/2016 7:49","TELCEL",30,"",30,"",30,"",30,"",30,"",30,"",30,"","Agree","","Six to Ten Years","","Both IP and Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","          Carlos Simoni ","On-site at my Company Location ","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"241","5/13/2016 7:36","5/13/2016 7:49","RADIOMOVIL DIPSA S.A de C.V",40,"",40,"",40,"",30,"",30,"",30,"",30,"","Agree","","One to Five Years","","IP","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","          Carlos Simoni ","On-site at my Company Location ","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"242","5/13/2016 7:36","5/13/2016 7:51","BCM",40,"",40,"",30,"",40,"",20,"",30,"",30,"","Agree","","Twenty One or More Years","","Both IP and Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","good , clear and efective instructor ","          Carlos Simoni ","Other (please specify) Mexico City Customer Office (Carso)","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"243","5/13/2016 7:37","5/13/2016 7:48","TELCEL",20,"",20,"",30,"",20,"",30,"",30,"",30,"","Agree","","Six to Ten Years","","IP","","Agree","","3 to 11 months","","No","","Disagree","","No","","","          Carlos Simoni ","On-site at my Company Location ","Perimeta SBC Deployment & Troubleshooting ","  Disagree "
"244","5/13/2016 7:35","5/13/2016 7:44","Telcel",40,"",40,"",40,"",40,"",30,"",40,"",40,"","Strongly Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","          Carlos Simoni ","On-site at my Company Location ","HPBX Deployment & Troubleshooting ","Strongly Agree   "
"245","5/13/2016 7:36","5/13/2016 7:49","TELCEL",40,"",40,"",40,"",40,"",30,"",40,"",40,"","Strongly Agree","","Eleven to Twenty Years","","IP","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","          Carlos Simoni ","On-site at my Company Location ","Perimeta SBC Deployment & Troubleshooting ","Strongly Agree   "
"246","5/13/2016 7:35","5/13/2016 7:48","RADIOMOVIL DIPSA S.A. DE C.V. (TELCEL)",40,"",40,"",30,"",30,"",30,"",30,"",30,"EN OCASIONES SE ALENTABA PERO RARAMENTE","Disagree","NO SE ALCANZABAN A VER LAS LETRAS LO SUFICIENTEMENTE BIEN EN LA PRESENTACION","Twenty One or More Years","","Both IP and Telephony","","Agree","","3 to 11 months","","Yes","","Agree","","Yes","","PONER LETRA MAS GRANDE EN LA PRESENTACION ","          Carlos Simoni ","On-site at my Company Location ","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"247","5/6/2016 11:35","5/6/2016 11:43","RADIOMOVIL DIPSA",40,"",40,"",30,"",30,"",30,"",30,"",30,"","Agree","","Eleven to Twenty Years","","Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","NONE","          Carlos Simoni ","Other (please specify) EDIFICIO TELCEL PLAZA CARSO  P-4  AULAS CAPACITACION","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"248","5/6/2016 11:23","5/6/2016 11:42","Telcel",30,"",30,"",30,"",40,"",20,"too hot",30,"",30,"","Agree","","Twenty One or More Years","","Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","          Carlos Simoni ","On-site at my Company Location ","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"249","5/6/2016 11:26","5/6/2016 11:35","TELCEL",40,"",40,"",40,"",40,"",30,"",30,"",30,"","Agree","","One to Five Years","","Telephony","","Agree","","12 to 23 months","","Yes","","Agree","","Yes","","","          Carlos Simoni ","Other (please specify) MEXICO","Perimeta SBC Deployment & Troubleshooting ","Strongly Agree   "
"250","5/6/2016 11:29","5/6/2016 11:37","TELCEL",30,"",30,"",30,"",40,"",30,"",40,"",30,"","Agree","","Less than One Year","","IP","","Agree","","3 to 11 months","","Yes","","Agree","","Yes","","","          Carlos Simoni ","On-site at my Company Location ","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"251","5/6/2016 11:29","5/6/2016 11:34","Telcel",30,"",40,"",30,"",30,"",20,"",30,"",30,"","Agree","","Six to Ten Years","","Both IP and Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","yes ","          Carlos Simoni ","Other (please specify) Mexico City","Other (please specify) any other course"," Agree  "
"252","5/6/2016 11:23","5/6/2016 11:29","TELCEL",30,"",30,"",NA,"",NA,"",NA,"",NA,"",NA,"","","","","","","","","","","","","","","","","","","          Carlos Simoni ","On-site at my Company Location ","Perimeta SBC Deployment & Troubleshooting ","   "
"253","5/6/2016 11:22","5/6/2016 11:28","Telcel",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","","","","","","","","","","","","","","","","","           ","Other (please specify) Mexico City","Other (please specify) any other course","   "
"254","5/6/2016 11:23","5/6/2016 11:34","Radio Movil Dipsa SA DE CV (Telcel)",40,"",40,"",30,"",30,"",30,"",40,"",40,"","Strongly Agree","","Six to Ten Years","","IP","","Strongly Agree","","Less than 3 months","","Yes","","Strongly Agree","","Yes","","","          Carlos Simoni ","Other (please specify) Mexico","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"255","5/6/2016 11:24","5/6/2016 11:33","TELCEL",40,"",40,"",30,"",40,"",40,"",40,"",40,"","Strongly Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Agree","","3 to 11 months","","No","La implementacion de los equipos se realizo meses atras.","","","Yes","","Excelente tecnica de aprendizaje.","          Carlos Simoni ","On-site at my Company Location ","Features & Applications ","Strongly Agree   "
"256","5/6/2016 11:23","5/6/2016 11:34","RADIOMOVIL DIPSA, S.A. DE C.V.",30,"",40,"",40,"",40,"",30,"",30,"",40,"","Agree","","Twenty One or More Years","","Both IP and Telephony","","Strongly Agree","","Less than 3 months","","No","i NEED BASIC TRAINING, AND SOME CONCEPTS.","Agree","","Yes","","USE THE BLACKBOARD.","          Carlos Simoni ","On-site at my Company Location ","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"257","5/6/2016 11:23","5/6/2016 11:35","Radiomóvil Dipsa,S.A de C.V",40,"",40,"",40,"",40,"",40,"",40,"",40,"","Strongly Agree","","Six to Ten Years","","IP","","Agree","","Less than 3 months","","Yes","","Strongly Agree","however a need to know more about SIP","Yes","","","          Carlos Simoni ","On-site at my Company Location ","Perimeta SBC Deployment & Troubleshooting ","Strongly Agree   "
"258","5/6/2016 11:23","5/6/2016 11:35","TELCEL",40,"",40,"",30,"",40,"",30,"",40,"",30,"","Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","          Carlos Simoni ","On-site at my Company Location ","HPBX Deployment & Troubleshooting "," Agree  "
"259","5/6/2016 11:23","5/6/2016 11:30","Radiomovil Dipsa S.A. de C.V.",40,"",40,"",30,"",40,"",30,"",40,"",30,"","Strongly Agree","","One to Five Years","","IP","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","          Carlos Simoni ","On-site at my Company Location ","Other (please specify) Curso Intermedio de SBC's"," Agree  "
"260","5/6/2016 6:46","5/6/2016 6:51","Intrado/West",40,"",40,"",40,"",40,"",40,"",40,"",40,"","Strongly Agree","","Twenty One or More Years","","Both IP and Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Strongly Agree","","Yes","","","    Dr. Michael Allen       ","Denver (DTC) ","System Overview ","Strongly Agree   "
"261","5/6/2016 6:38","5/6/2016 6:47","Intrado- West",40,"",40,"",30,"",30,"",40,"",30,"",30,"","Strongly Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","Denver (DTC) ","CFS / UMG Troubleshooting "," Agree  "
"262","5/6/2016 6:38","5/6/2016 6:44","west",40,"",40,"",30,"",30,"",40,"",30,"It was my own computer",40,"","Strongly Agree","","Twenty One or More Years","","Both IP and Telephony","","Strongly Agree","","3 to 11 months","","Yes","","Strongly Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","Other (please specify) custom metaswitch training","Strongly Agree   "
"263","5/6/2016 6:37","5/6/2016 6:47","Intrado",40,"",30,"",30,"",30,"",20,"was to cold",40,"",40,"","Strongly Agree","Very loud","Six to Ten Years","","Both IP and Telephony","","Strongly Agree","","Less than 3 months","","No","prob to soon but should be okay","Disagree","the only reason i disagree is cause i could use more time to learn the metaswtch and trouble shoot issue and get more notes. ","Yes","","","    Dr. Michael Allen       ","Denver (DTC) ","CFS / UMG Troubleshooting "," Agree  "
"264","5/6/2016 6:37","5/6/2016 6:44","West Safety / Intrado",40,"",40,"",30,"",30,"",30,"",30,"",30,"","Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","Thank you","    Dr. Michael Allen       ","On-site at my Company Location ","CFS / UMG Troubleshooting "," Agree  "
"265","5/6/2016 6:36","5/6/2016 6:42","",30,"",30,"",30,"",40,"",30,"",30,"",30,"","Agree","","Six to Ten Years","","Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","Other (please specify) CFS/UMG TroubleShooting"," Agree  "
"266","5/6/2016 6:34","5/6/2016 6:45","West Safety Services E-911",40,"I love instructors who can clearly enunciate. Mike has that in spades.",40,"",40,"",40,"",40,"",40,"",40,"","Strongly Agree","","Twenty One or More Years","","Both IP and Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Strongly Agree","","Yes","","I would only recommend more frequent breaks throughout the day. I would prefer breaks every 90 minutes, for periods of 10-15 minutes...otherwise I tend to wander from the lecture, and I do need the bathroom breaks. All in all a very enjoyable experience.","    Dr. Michael Allen       ","On-site at my Company Location ","CFS / UMG Troubleshooting ","Strongly Agree   "
"267","5/6/2016 6:35","5/6/2016 6:45","Intrado",40,"",40,"and boy did i have some that were stupid. The instructor was good about explaining things to us that we were having a hard time comprehending. We were still able to keep the pace up",40,"i liked it, it was thorough but still made you think",40,"",30,"",30,"",30,"","Agree","","One to Five Years","","Neither","","Agree","","Less than 3 months","O  ZILCH  NADA","No","Yes it is invaluable but i would like to have this training closer to when i would actually work on the equipment","Agree","no idea. I dont really know what my job will be","Yes","","I hope some of this is in the videos online at communities. Hopefully we will have a Metaswitch SBC soon","    Dr. Michael Allen       ","On-site at my Company Location ","Other (please specify) v9.1 noc technician  cfs umg troublesshhooting"," Agree  "
"268","5/6/2016 6:35","5/6/2016 6:47","West Safety Services",40,"I thought the first day was a little scattered (flipping back and forth to much).  But we were also getting familiar with everything as well, which is why it could have seemed that way.",40,"",40,"",40,"",30,"it was a good temperature in the morning and then by the afternoon the room was too cold.",40,"",40,"","Strongly Agree","","Six to Ten Years","","Neither","I have learned from working in it for almost 8 years","Strongly Agree","","Less than 3 months","no experience","Yes","Its good to learn something before you have to work in it","Agree","","Yes","","I thought that the presentation that Mike did about how we are going to use metaswitch in our system should have been done on day one so the class and teacher could have understood from the beginning how the switch will be integrated into our network and how it will be utillized.","    Dr. Michael Allen       ","On-site at my Company Location ","CFS / UMG Troubleshooting ","Strongly Agree   "
"269","5/6/2016 6:36","5/6/2016 6:44","West Safety Services",30,"",40,"",30,"",40,"Lab exercise solidify what is being taught.",40,"",NA,"",30,"","Agree","","Twenty One or More Years","","Both IP and Telephony","","Strongly Agree","","3 to 11 months","","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","CFS / UMG Troubleshooting "," Agree  "
"270","5/6/2016 6:35","5/6/2016 6:40","West Safety Services/Intrado",40,"",40,"",40,"",40,"",30,"",30,"",30,"","Strongly Agree","","Twenty One or More Years","","Telephony","","Strongly Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","CFS / UMG Troubleshooting ","Strongly Agree   "
"271","5/6/2016 6:35","5/6/2016 6:46","West Safety Services",40,"",40,"",40,"",40,"",40,"",30,"",30,"","Strongly Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Strongly Agree","","3 to 11 months","","Yes","","Agree","Add a translations troubleshooting portion","Yes","","Michael was informative and well organized in his teaching. His overall knowledge in telephony both TDM and IP added value to the course in relating the metaswitch to other's frame of reference.","    Dr. Michael Allen       ","On-site at my Company Location ","CFS / UMG Troubleshooting "," Agree  "
"272","5/6/2016 6:35","5/6/2016 6:41","West Safety Services",40,"",40,"",40,"",40,"",30,"",40,"",40,"","Strongly Agree","","Six to Ten Years","","Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","CFS / UMG Troubleshooting "," Agree  "
"273","5/6/2016 6:35","5/6/2016 6:47","West Safety Services",30,"",30,"",30,"",30,"",30,"This is for West. I wish to have more power outlets in each class table. ",30,"",30,"","Agree","","Six to Ten Years","","Both IP and Telephony","","Agree","","Less than 3 months","","No","No experience with Metaswitch equipment before","Agree","","Yes","","Probably some printouts or a quick guide where you can summary Metaswitch CFS and UMG capabilities.","    Dr. Michael Allen       ","On-site at my Company Location ","CFS / UMG Troubleshooting "," Agree  "
"274","5/6/2016 6:34","5/6/2016 6:47","Intrado / West Safety Services",40,"",40,"",40,"",40,"",30,"",10,"Due to firewall issue between Intrado/West and MetaView I was not able to access MetaView Explorer or MetaView Web via my work laptop.    My IT department said that my laptop was being blocked by MetaSwitch and there was nothing they could do about it, so I ended up with a loaner laptop which made it difficult to save screen shots from the class.",40,"","Strongly Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Agree","","Less than 3 months","","Yes","","Strongly Agree","","Yes","","Michael was an excellent instructor and I would definitely recommend him to others.  ","    Dr. Michael Allen       ","Other (please specify) Longmont, CO","CFS / UMG Troubleshooting ","Strongly Agree   "
"275","5/6/2016 6:34","5/6/2016 6:52","West Safety Services",30,"",30,"",NA,"I did not receive a student guide. A total of 14 were prepared for the class. No additional materials were provided when attendance exceeded the expectation.",30,"",20,"The room was chilly.",20,"InfoSec concerns were not addressed prior to the training. The class spent the better part of Day 1 and 2 resolving various access restrictions, just to view the tools.",20,"My laptop locked up within 5 minutes of connection to the Metaswitch VPN router; repeatedly. (Also happened to a classmate.) After Day 2, I stopped connecting to the training network, to avoid constant reboots.","Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Disagree","This course was designed for the Voice Network group. Though I understood the topics, we sat through hours of content and discussion irrelevent to my support function for this product.","Less than 3 months","","Yes","","Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","Other (please specify) NOC Engineer ","  Disagree "
"276","5/6/2016 6:35","5/6/2016 6:38","West Safety Services ",40,"",40,"",40,"",40,"",30,"",40,"",40,"","Strongly Agree","","Twenty One or More Years","","Both IP and Telephony","","Strongly Agree","","3 to 11 months","","Yes","","Strongly Agree","","Yes","","","    Dr. Michael Allen       ","On-site at my Company Location ","CFS / UMG Troubleshooting ","Strongly Agree   "
"277","4/29/2016 6:01","4/29/2016 6:09","Airespring",40,"",40,"",40,"",30,"there should be more labs and they should be a little for difficult as they didn't cover everything that we learned",30,"",40,"I used my own laptop",40,"","Strongly Agree","","Eleven to Twenty Years","","Telephony","","Agree","","3 to 11 months","","Yes","","Agree","more routing examples would have been helpful","Yes","","a hard copy of the slides would be helpful at the beginning of the course so that we can take notes. Jake was awesome because he didn't just follow the slides. He provided additional examples and did lots of white boarding which was very helpful. All of the instructors should teach this way. ","  Jake Livingstone         ","Other (please specify) Phoenix","Perimeta SBC Deployment & Troubleshooting ","Strongly Agree   "
"278","4/29/2016 5:59","4/29/2016 6:13","Hunter Communications",40,"excellent communication - easy to follow",40,"",40,"",40,"",30,"",40,"",40,"","Strongly Agree","","Twenty One or More Years","","Telephony","","Strongly Agree","","2 to 5 years","","Yes","","Agree","I gained a lot of information and process/procedures for admin of the Perimeta. An Advanced class would be nice to follow this one in the future.","Yes","I especially enjoyed the SIP SIGNALING presentation and Jake did a great job of explaining it in an easy to understand method.","Bring on some second level or advanced classes in the training schedule. ","  Jake Livingstone         ","Other (please specify) Phoenix AZ ","Perimeta SBC Deployment & Troubleshooting ","Strongly Agree   "
"279","4/29/2016 5:59","4/29/2016 6:05","Saddleback Communications",40,"",40,"",40,"",40,"",40,"",40,"",40,"","Strongly Agree","","Eleven to Twenty Years","","Both IP and Telephony","","Strongly Agree","","2 to 5 years","","Yes","","Strongly Agree","","Yes","","This was one of the best Metaswitch training classes that i have done to date. ","  Jake Livingstone         ","Other (please specify) Phoenix","Perimeta SBC Deployment & Troubleshooting ","Strongly Agree   "
"280","4/29/2016 5:59","4/29/2016 6:06","Saddleback Communications",40,"Very informative lots of field experience behind the material",40,"",30,"",30,"",30,"",30,"",40,"","Strongly Agree","","Twenty One or More Years","","Both IP and Telephony","","Strongly Agree","","12 to 23 months","","Yes","","Agree","","Yes","","","  Jake Livingstone         ","Other (please specify) Phoenix AZ","Perimeta SBC Deployment & Troubleshooting "," Agree  "
"281","4/29/2016 5:59","4/29/2016 6:13","Chariton Valley",40,"Jake was able to present the lectures in a way that was both engaging and informative.  He was very knowledgeable of the subject matter and he spoke with authority.",40,"I never felt as if a question was too ""dumb"" to ask.  Even if I asked about something unrelated he took the time to explain what I was referencing.",30,"There are some areas that need revised in the slides.",40,"The labs were very helpful.  With a longer course it would be amazing to have an open-ended lab that explains what to set up, but not exactly step-by-step.",20,"There was a serious problem with regulating the temperature.  It went from needing a jacket, to smothering in heat, multiple times throughout each day,",40,"We provided our own laptops for this course.  ",40,"There was never any bandwidth issues while taking this course.  ","Disagree","To see the whiteboard, I sat near the back of the room.  When I was at the back it gave me a slight eye strain while looking at the slides.  Jake had a webex open with the presentation, but with only one monitor I found that I couldn't leave i t open since I needed my putty session in view to follow along.","One to Five Years","","IP","","Agree","I could use to gain more knowledge in Networking, but it did not hinder my ability to understand the material.","12 to 23 months","","Yes","","Agree","This provided the foundation needed to not be nervous about performing work in the our SBC.","Yes","","","  Jake Livingstone         ","Other (please specify) Scottsdale","Perimeta SBC Deployment & Troubleshooting ","Strongly Agree   "
"282","4/29/2016 5:58","4/29/2016 6:03","Saddleback Communications",40,"Jake's teaching style was a great mix of lecture and interaction with the class. It really helped me understand the material. ",40,"Jake strongly encouraged questions and was very in-depth with answers, including showing examples and taking the time to make sure I understood the answer, and why. ",40,"",40,"",40,"",40,"",40,"","Strongly Agree","","Eleven to Twenty Years","","IP","","Strongly Agree","","3 to 11 months","","Yes","","Strongly Agree","","Yes","","","  Jake Livingstone         ","Other (please specify) Phoenix","Perimeta SBC Deployment & Troubleshooting ","Strongly Agree   "
"283","4/29/2016 4:12","4/29/2016 4:18","TDS Telecom",40,"",40,"",30,"",30,"",40,"",40,"",30,"","Strongly Agree","","Eleven to Twenty Years","","Telephony","","Agree","","Less than 3 months","","Yes","","Agree","","Yes","","","Genaro Islas   Jason Anderson        ","Dallas (DRTC) ","System Overview "," Agree  "
"284","4/29/2016 4:12","4/29/2016 4:18","Jackson Energy Authority",40,"",40,"",40,"",40,"",40,"",40,"",40,"","Strongly Agree","","One to Five Years","","Both IP and Telephony","","Strongly Agree","","3 to 11 months","","Yes","","Strongly Agree","","Yes","","I very much appreciate the training I received this week. Thank you!","Genaro Islas   Jason Anderson        ","Dallas (DRTC) ","System Overview ","Strongly Agree   "
